
S&P 500 INDEX,Last: 6711.2002,Change:  22.7402
"Date: October 1, 2025 at 6:04 PM EDT",Bid: 6661.1099,Ask: 6743.9702,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Sep 30 2026,SPXW260930C05875000,0,0,1168.8,1204.1,0,0.2218,0.8053,0.0002,0,5875.00,SPXW260930P05875000,180.74,-0.76,179.8,181.1,32,0.2214,-0.1992,0.0002,3
Wed Sep 30 2026,SPXW260930C05900000,0,0,1148.7,1184.8,0,0.2207,0.801,0.0002,0,5900.00,SPXW260930P05900000,188.54,3.04,183.7,185,1,0.2205,-0.2035,0.0002,0
Wed Sep 30 2026,SPXW260930C05950000,0,0,1105.7,1145.5,0,0.2174,0.7921,0.0002,0,5950.00,SPXW260930P05950000,192.68,-1.02,191.6,193.1,2,0.2178,-0.2124,0.0002,7
Wed Sep 30 2026,SPXW260930C06000000,1078.23,13.93,1068.8,1104.8,5,0.2152,0.7829,0.0002,0,6000.00,SPXW260930P06000000,198.1,-4,200.1,201.4,8,0.215,-0.2216,0.0002,45
Wed Sep 30 2026,SPXW260930C06125000,0,0,968.7,1008,0,0.208,0.7584,0.0002,0,6125.00,SPXW260930P06125000,223.5,-1.2,222.3,223.8,3,0.2078,-0.2461,0.0002,3
Wed Sep 30 2026,SPXW260930C06175000,891.07,0,931.1,969.3,0,0.2055,0.7479,0.0002,0,6175.00,SPXW260930P06175000,229.27,-5.03,231.6,233.3,2,0.205,-0.2566,0.0002,4
Wed Sep 30 2026,SPXW260930C06200000,920.01,11.41,911,950.1,2,0.2038,0.7425,0.0002,0,6200.00,SPXW260930P06200000,258.84,0,236.5,238.2,0,0.204,-0.262,0.0002,14
Wed Sep 30 2026,SPXW260930C06275000,868.7,18.5,868.7,875.5,1,0.1998,0.7256,0.0002,1,6275.00,SPXW260930P06275000,0,0,251.8,253.4,0,0.1987,-0.2789,0.0002,0
Wed Sep 30 2026,SPXW260930C06375000,781.08,5.18,794.2,800.7,2,0.1943,0.7017,0.0003,0,6375.00,SPXW260930P06375000,0,0,273.3,275,0,0.1932,-0.3028,0.0003,0
Wed Sep 30 2026,SPXW260930C06400000,775.35,17.8,775.8,782.3,220,0.1928,0.6954,0.0003,0,6400.00,SPXW260930P06400000,286,0,279.1,280.7,0,0.1923,-0.3091,0.0003,5
Wed Sep 30 2026,SPXW260930C06675000,568.11,3.51,583.3,585.7,260,0.1758,0.618,0.0003,3,6675.00,SPXW260930P06675000,348.78,-5.27,349.3,350.9,1,0.176,-0.3865,0.0003,6
Wed Sep 30 2026,SPXW260930C06680000,574,12.8,579.8,582.2,2,0.1756,0.6165,0.0003,0,6680.00,SPXW260930P06680000,0,0,350.6,352.3,0,0.1757,-0.388,0.0003,0
Wed Sep 30 2026,SPXW260930C06690000,566.9,12.15,573.2,575.6,3,0.1749,0.6133,0.0003,0,6690.00,SPXW260930P06690000,357.4,-1.15,353.5,355.2,4,0.1752,-0.3912,0.0003,37
Wed Sep 30 2026,SPXW260930C06700000,574.89,26.74,566.4,568.8,228,0.1743,0.6102,0.0003,92,6700.00,SPXW260930P06700000,352.55,-8.95,356.6,358.2,11,0.1747,-0.3943,0.0003,37
Wed Sep 30 2026,SPXW260930C06710000,564.1,22.55,559.9,562.3,1,0.1738,0.607,0.0003,0,6710.00,SPXW260930P06710000,0,0,359.4,361.1,0,0.1741,-0.3975,0.0003,0
Wed Sep 30 2026,SPXW260930C06725000,557,25.25,550,552.2,291,0.1729,0.6022,0.0003,0,6725.00,SPXW260930P06725000,0,0,363.9,365.6,0,0.1731,-0.4023,0.0003,4
Wed Sep 30 2026,SPXW260930C06750000,520.26,4.76,533.6,535.5,4,0.1715,0.5941,0.0003,1,6750.00,SPXW260930P06750000,382.5,0,371.7,373.3,0,0.1717,-0.4104,0.0003,1
Wed Sep 30 2026,SPXW260930C06875000,448.22,10.72,454.6,456.5,1,0.1646,0.5514,0.0004,6,6875.00,SPXW260930P06875000,0,0,412.9,414.6,0,0.164,-0.453,0.0004,0
Wed Sep 30 2026,SPXW260930C06900000,423.04,0,439.6,441.4,0,0.1633,0.5425,0.0004,32,6900.00,SPXW260930P06900000,427.78,-0.57,422,423.5,3,0.1629,-0.462,0.0004,34
Wed Sep 30 2026,SPXW260930C07000000,377.03,11.83,381.4,383.2,5,0.1581,0.5054,0.0004,8,7000.00,SPXW260930P07000000,461.66,-5.49,459.9,461.6,5,0.1576,-0.4991,0.0004,5
Wed Sep 30 2026,SPXW260930C07200000,283.39,19.49,278,279.5,10,0.1484,0.426,0.0004,0,7200.00,SPXW260930P07200000,542.5,-15.65,548.7,551.1,8,0.148,-0.5785,0.0004,0
Wed Sep 30 2026,SPXW260930C07300000,206.5,0,233.5,234.9,0,0.1439,0.3849,0.0004,1,7300.00,SPXW260930P07300000,610.08,-1.02,600.5,602.6,3,0.1436,-0.6196,0.0004,0
Wed Sep 30 2026,SPXW260930C07335000,210.35,3.6,219.1,220.5,3,0.142,0.3705,0.0004,10,7335.00,SPXW260930P07335000,0,0,619.8,621.9,0,0.1415,-0.634,0.0004,0
Wed Sep 30 2026,SPXW260930C07340000,0,0,217.1,218.5,0,0.1418,0.3684,0.0004,0,7340.00,SPXW260930P07340000,618.8,-14.85,622.6,624.7,2,0.1414,-0.6361,0.0004,19
Wed Sep 30 2026,SPXW260930C07350000,204.56,3.61,213.1,214.5,3,0.1417,0.3643,0.0004,5,7350.00,SPXW260930P07350000,0,0,628.1,630.5,0,0.141,-0.6402,0.0004,0
Wed Sep 30 2026,SPXW260930C07600000,126.54,5.19,130,131.8,2,0.1336,0.2653,0.0004,0,7600.00,SPXW260930P07600000,0,0,765.3,802.8,0,0.1325,-0.7392,0.0004,0
Wed Sep 30 2026,SPXW260930C07800000,81.9,3.9,84,85.5,1,0.1287,0.1954,0.0003,0,7800.00,SPXW260930P07800000,0,0,913.7,948.7,0,0.128,-0.8091,0.0003,0
Wed Sep 30 2026,SPXW260930C07900000,62.8,0.8,66.9,68.1,3,0.1269,0.1648,0.0003,1,7900.00,SPXW260930P07900000,0,0,989.6,1028.8,0,0.1255,-0.8397,0.0003,0
Wed Sep 30 2026,SPXW260930C08200000,35.86,0,32.8,33.8,0,0.1232,0.0938,0.0002,2,8200.00,SPXW260930P08200000,1287.2,0.15,1246.6,1282.6,1,0.1225,-0.9107,0.0002,10
Wed Sep 30 2026,SPXW260930C08300000,25.3,1.5,25.7,26.6,2,0.1226,0.0769,0.0002,2,8300.00,SPXW260930P08300000,0,0,1332.2,1371.7,0,0.12,-0.9276,0.0002,0
