
S&P 500 INDEX,Last: 6711.2002,Change:  22.7402
"Date: October 1, 2025 at 6:01 PM EDT",Bid: 6661.1099,Ask: 6743.9702,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Apr 17 2026,SPX260417C07325000,86.6,10.7,84.2,85.3,7,0.1268,0.2442,0.0005,44,7325.00,SPX260417P07325000,0,0,566.7,569.1,0,0.1265,-0.7584,0.0005,0
Fri Apr 17 2026,SPX260417C07350000,74.22,4.17,77.9,78.9,1,0.1259,0.2313,0.0005,39,7350.00,SPX260417P07350000,623.5,0,584.5,588.1,0,0.1257,-0.7713,0.0005,2
Fri Apr 17 2026,SPX260417C07400000,68.23,8.68,66.5,67.4,3,0.1243,0.2066,0.0005,1429,7400.00,SPX260417P07400000,799.09,0,621.9,625.5,0,0.1242,-0.796,0.0005,1
Fri Apr 17 2026,SPX260417C07500000,49.2,6.55,47.8,48.6,1005,0.1217,0.1619,0.0004,719,7500.00,SPX260417P07500000,0,0,700.8,704.5,0,0.1217,-0.8407,0.0004,0
Fri Apr 17 2026,SPX260417C07600000,34.9,4.85,33.8,34.6,34,0.1198,0.1241,0.0004,915,7600.00,SPX260417P07600000,2281,0,784.4,788.5,0,0.1198,-0.8784,0.0004,10
Fri Apr 17 2026,SPX260417C07700000,24.2,3.15,23.8,24.5,93,0.1183,0.0936,0.0003,190,7700.00,SPX260417P07700000,912.9,0,872.1,876.2,0,0.1186,-0.9089,0.0003,1
Fri Apr 17 2026,SPX260417C07800000,17,2.25,16.7,17.3,95,0.1181,0.0698,0.0002,489,7800.00,SPX260417P07800000,0,0,962.7,967,0,0.1176,-0.9327,0.0002,0
Fri Apr 17 2026,SPX260417C07900000,12.3,1.9,11.7,12.3,9,0.118,0.0519,0.0002,56,7900.00,SPX260417P07900000,0,0,1055.4,1060,0,0.1174,-0.9506,0.0002,0
Fri Apr 17 2026,SPX260417C08000000,8.6,1.3,8.3,8.8,1,0.1184,0.0388,0.0001,167,8000.00,SPX260417P08000000,1246.59,0,1149.8,1154.4,0,0.1178,-0.9637,0.0001,30
Fri Apr 17 2026,SPX260417C08200000,4.5,0.7,4.3,4.7,5,0.1202,0.0223,0.0001,160,8200.00,SPX260417P08200000,0,0,1341.2,1346.1,0,0.1098,-0.9802,0.0001,0
Fri Apr 17 2026,SPX260417C08400000,2.45,0.4,2.25,2.6,51,0.1229,0.0134,0.0001,194,8400.00,SPX260417P08400000,0,0,1525.8,1543.9,0,0.1022,-0.9891,0.0001,0
Fri Apr 17 2026,SPX260417C08600000,1.35,0.175,1.2,1.55,9,0.126,0.0084,0,13,8600.00,SPX260417P08600000,0,0,1720.3,1738.4,0,0.1082,-0.9942,0,0
